user_id,games_purchased,games_played,total_playtime,avg_playtime_per_game
148860618,1,1,14.8,14.8
148893116,1,1,6.1,6.1
148894894,1,1,1.5,1.5
148928721,14,12,2721.1,226.758333333333
148932080,1,1,10.0,10.0
148939255,1,1,77.0,77.0
148959028,1,1,22.0,22.0
148976064,1,1,1.2,1.2
149009099,1,1,2.7,2.7
149032069,1,1,1.1,1.1
149053502,1,1,1.4,1.4
149081421,1,1,1.0,1.0
149122593,1,1,4.1,4.1
149143479,13,9,1011.0,112.333333333333
149144202,1,1,0.5,0.5
149150848,1,1,43.0,43.0
149194171,1,1,79.0,79.0
149233338,1,1,5.5,5.5
149291366,4,3,24.2,8.06666666666667
149310293,1,1,0.6,0.6
149318464,1,1,66.0,66.0
149331941,9,7,185.5,26.5
149350556,1,1,0.4,0.4
149365029,1,1,0.4,0.4
149368095,1,1,149.0,149.0
149384813,1,1,6.9,6.9
149386510,1,1,30.0,30.0
149424772,11,10,656.5,65.65
149434889,1,1,19.4,19.4
149438233,3,2,2.9,1.45
149449755,2,2,61.0,30.5
149451413,1,1,2.5,2.5
149455125,1,1,0.6,0.6
149501464,1,1,48.0,48.0
149505485,8,6,358.1,59.6833333333333
149529833,1,1,0.5,0.5
149541004,1,1,0.9,0.9
149556407,1,1,0.5,0.5
149579610,5,1,881.0,881.0
149689548,2,2,7.8,3.9
149699301,1,1,8.6,8.6
149710944,1,1,2.0,2.0
149711127,1,1,6.3,6.3
149741997,5,4,205.7,51.425
149790632,1,1,40.0,40.0
149795092,7,5,4.4,0.88
149810726,16,11,510.7,46.4272727272727
149820947,9,1,274.0,274.0
149825972,1,1,150.0,150.0
149832495,1,1,9.5,9.5
149840320,2,2,230.2,115.1
149850626,4,0,0,0
149860301,1,1,0.7,0.7
149873773,1,1,105.0,105.0
149911598,1,1,2.2,2.2
149920224,52,30,1531.1,51.0366666666667
149931915,1,1,10.6,10.6
150033540,101,72,752.6,10.4527777777778
150039339,1,1,17.8,17.8
150100130,1,1,202.0,202.0
150102806,1,1,0.3,0.3
150103338,1,1,1.9,1.9
150128162,1,1,42.0,42.0
150135487,30,11,76.2,6.92727272727273
150137344,18,17,1832.1,107.770588235294
150140786,1,1,1.4,1.4
150144638,1,1,0.9,0.9
150182632,9,7,207.5,29.6428571428571
150225672,1,1,31.0,31.0
150282867,9,5,157.7,31.54
150305902,24,16,68.2,4.2625
150326378,9,9,97.9,10.8777777777778
150362399,1,1,33.0,33.0
150370754,1,1,5.5,5.5
150382608,1,1,717.0,717.0
150386429,1,1,57.0,57.0
150395329,1,1,607.0,607.0
150396347,1,1,3.7,3.7
150397316,15,14,221.1,15.7928571428571
150405762,2,1,16.7,16.7
150408079,1,1,76.0,76.0
150424384,1,1,0.3,0.3
150457019,1,1,75.0,75.0
150472108,8,6,266.3,44.3833333333333
150538933,1,1,462.0,462.0
150623264,4,2,20.2,10.1
150632096,1,1,3.0,3.0
150644179,1,1,0.5,0.5
150652861,2,1,4.6,4.6
150697950,1,1,0.6,0.6
150720815,1,1,417.0,417.0
150731350,1,1,9.7,9.7
150746659,1,1,1.3,1.3
150751526,79,49,885.8,18.0775510204082
150762951,1,1,0.3,0.3
150789931,55,32,1288.9,40.278125
150793375,1,1,7.7,7.7
150794152,1,1,742.0,742.0
150820937,1,1,16.1,16.1
150828477,1,1,2.9,2.9
150871288,1,1,17.6,17.6
150882304,50,10,762.6,76.26
150903970,1,1,0.9,0.9
150909485,12,7,119.6,17.0857142857143
150910680,1,1,1.7,1.7
150965343,1,1,5.3,5.3
150968058,2,1,1126.0,1126.0
150974633,2,2,9.9,4.95
150991587,3,3,589.6,196.533333333333
150995572,23,17,1304.8,76.7529411764706
151015947,56,30,103.8,3.46
151038065,1,1,225.0,225.0
151042957,1,1,0.3,0.3
151058601,1,1,12.9,12.9
151080401,1,1,1.2,1.2
151129695,2,1,0.2,0.2
151133200,1,1,5.5,5.5
151213607,1,1,0.4,0.4
151229648,33,23,1244.3,54.1
151234988,5,5,1660.7,332.14
151256632,21,19,223.1,11.7421052631579
151257543,1,1,1168.0,1168.0
151264009,1,1,0.8,0.8
151330875,1,1,10.7,10.7
151331732,8,6,83.5,13.9166666666667
151353081,1,1,1.9,1.9
151381644,1,1,6.2,6.2
151397156,3,2,46.0,23.0
151465345,2,1,22.0,22.0
151470260,2,2,17.8,8.9
151481334,1,1,56.0,56.0
151515141,1,1,0.1,0.1
151600301,34,29,2885.2,99.4896551724138
151601979,1,1,41.0,41.0
151603712,40,26,439.9,16.9192307692308
151662395,18,12,622.4,51.8666666666667
151724188,1,1,20.0,20.0
151727207,3,2,157.7,78.85
151817681,1,1,5.0,5.0
151938509,4,4,33.8,8.45
151943497,7,4,4.0,1.0
151960085,1,1,30.0,30.0
151998898,1,1,28.0,28.0
152019326,1,1,5.8,5.8
152078939,66,40,637.7,15.9425
152082114,1,1,2.8,2.8
152133307,1,1,0.2,0.2
152133579,1,1,76.0,76.0
152137140,1,1,1.4,1.4
152175390,4,3,25.7,8.56666666666667
152291766,3,2,510.1,255.05
152302676,1,1,0.3,0.3
152309184,1,1,14.1,14.1
152310454,1,1,811.0,811.0
152328066,2,1,40.0,40.0
152367732,1,1,554.0,554.0
152375240,1,1,106.0,106.0
152419713,75,53,1286.0,24.2641509433962
152476201,2,1,372.0,372.0
152476584,2,2,5.3,2.65
152485214,1,1,0.1,0.1
152497084,35,21,1065.2,50.7238095238095
152542298,6,3,37.9,12.6333333333333
152552195,1,1,8.9,8.9
152567497,1,1,1.2,1.2
152581137,1,1,0.3,0.3
152585209,57,35,1029.5,29.4142857142857
152597701,1,1,0.5,0.5
152621181,1,1,2.2,2.2
152639272,2,1,1.2,1.2
152694671,1,1,0.8,0.8
152701541,1,1,0.7,0.7
152741550,2,2,30.7,15.35
152793135,1,1,7.8,7.8
152812792,1,1,65.0,65.0
152821827,2,1,484.0,484.0
152850905,11,3,1714.6,571.533333333333
152851917,1,1,7.2,7.2
152861732,22,12,871.8,72.65
152867378,1,1,39.0,39.0
152889443,1,1,342.0,342.0
152929009,1,1,21.0,21.0
152934929,1,1,18.7,18.7
152945749,6,1,825.0,825.0
152948396,1,1,16.3,16.3
152956403,34,22,208.9,9.49545454545455
152959594,115,90,1738.3,19.3144444444444
152983035,1,1,0.6,0.6
153017703,12,10,1009.8,100.98
153026960,1,1,18.3,18.3
153028703,3,1,387.0,387.0
153046757,1,1,119.0,119.0
153076975,42,27,412.8,15.2888888888889
153097805,5,5,92.2,18.44
153144971,6,5,1029.1,205.82
153148942,37,21,169.0,8.04761904761905
153156310,6,4,3490.3,872.575
153164320,1,1,9.7,9.7
153166211,5,1,0.6,0.6
153197178,1,1,0.5,0.5
153281729,1,1,0.4,0.4
153290864,1,1,0.8,0.8
153361267,2,1,4.8,4.8
153382649,2,1,9640.0,9640.0
153390095,1,1,1.6,1.6
153399994,4,0,0,0
153415214,1,1,0.2,0.2
153428440,1,1,110.0,110.0
153431729,2,2,8.0,4.0
153434378,1,1,21.0,21.0
153475364,1,1,2.4,2.4
153495323,1,1,6.1,6.1
153541594,1,1,14.9,14.9
153543959,3,3,11.4,3.8
153545980,1,1,0.5,0.5
153556435,1,1,0.6,0.6
153593157,2,1,764.0,764.0
153633636,10,2,153.8,76.9
153643202,1,1,25.0,25.0
153747813,1,1,0.4,0.4
153772705,1,1,0.9,0.9
153774422,1,1,491.0,491.0
153819101,2,1,35.0,35.0
153819708,1,1,1.1,1.1
153821154,53,7,86.7,12.3857142857143
153823616,5,5,180.3,36.06
153828204,1,1,1762.0,1762.0
153835752,1,1,0.4,0.4
153841049,1,1,10.5,10.5
153872830,1,1,47.0,47.0
153945772,16,11,1781.6,161.963636363636
153956921,64,33,555.6,16.8363636363636
153991478,12,10,111.7,11.17
154014392,39,29,946.9,32.651724137931
154017479,1,1,1.0,1.0
154083425,3,2,5.6,2.8
154099092,3,1,226.0,226.0
154105212,1,1,89.0,89.0
154123088,8,6,158.2,26.3666666666667
154137401,1,1,1.3,1.3
154145611,20,14,2280.3,162.878571428571
154174570,1,1,0.7,0.7
154208464,3,3,1055.0,351.666666666667
154210162,1,1,780.0,780.0
154220574,1,1,1.9,1.9
154230723,413,87,1970.9,22.6540229885057
154230933,221,22,215.2,9.78181818181818
154245235,1,1,0.1,0.1
154274745,1,1,0.3,0.3
154275055,1,1,955.0,955.0
154276203,1,1,2.5,2.5
154281477,1,1,418.0,418.0
154296520,30,28,2094.2,74.7928571428571
154316707,3,1,1534.0,1534.0
154330480,1,1,36.0,36.0
154374262,6,1,1010.0,1010.0
154393235,1,1,107.0,107.0
154406815,1,1,8.9,8.9
154425908,2,2,28.3,14.15
154458931,21,15,166.7,11.1133333333333
154485753,8,8,634.0,79.25
154527422,1,1,1.7,1.7
154531790,1,1,0.1,0.1
154533830,30,16,925.3,57.83125
154555730,1,1,2.1,2.1
154560653,1,1,41.0,41.0
154611788,1,1,1.6,1.6
154617624,1,1,0.1,0.1
154624403,1,1,10.5,10.5
154671192,1,1,2.0,2.0
154683982,1,1,7.5,7.5
154687199,21,8,761.4,95.175
154691996,1,1,0.1,0.1
154730370,61,41,1698.9,41.4365853658537
154745722,1,1,0.2,0.2
154787874,1,1,26.0,26.0
154817899,10,6,707.5,117.916666666667
154868247,4,1,0.6,0.6
154882228,1,1,432.0,432.0
154895569,1,1,8.8,8.8
154940708,4,1,0.9,0.9
154940949,28,22,472.4,21.4727272727273
154956362,6,1,0.3,0.3
155003926,15,12,514.8,42.9
155032068,5,4,18.7,4.675
155036762,2,2,7.4,3.7
155042139,38,28,1371.9,48.9964285714286
155052784,1,1,2.8,2.8
155061850,1,1,1079.0,1079.0
155069128,1,1,3010.0,3010.0
155071993,10,7,33.9,4.84285714285714
155082814,2,2,2.8,1.4
155092386,1,1,0.8,0.8
155114757,1,1,3.8,3.8
155118453,1,1,2.6,2.6
155119411,1,1,367.0,367.0
155131347,1,1,3.6,3.6
155153886,1,1,0.7,0.7
155155363,3,3,8.6,2.86666666666667
155182551,1,1,4228.0,4228.0
155183068,6,4,11.5,2.875
155190853,1,1,13.2,13.2
155210304,1,1,0.6,0.6
155242980,1,1,0.5,0.5
155249913,1,1,3.0,3.0
155277811,3,1,33.0,33.0
155283245,1,1,0.5,0.5
155342268,8,4,333.9,83.475
155420511,21,10,1269.1,126.91
155464938,1,1,61.0,61.0
155471453,1,1,1.5,1.5
155528118,1,1,1.0,1.0
155613860,5,1,2.2,2.2
155624237,7,2,21.1,10.55
155669429,2,2,0.7,0.35
155673786,173,55,3061.7,55.6672727272727
155706294,1,1,25.0,25.0
155718820,30,25,543.6,21.744
155752052,1,1,0.6,0.6
155772849,16,7,7.7,1.1
155781142,1,1,0.4,0.4
155793870,1,1,2.0,2.0
155794117,1,1,2.6,2.6
155818761,1,1,12.6,12.6
155838344,1,1,1.3,1.3
155844529,1,1,0.6,0.6
155858528,1,1,148.0,148.0
155881626,49,2,895.0,447.5
155909277,1,1,1.3,1.3
155919035,213,155,1233.7,7.95935483870968
155945477,2,2,2.1,1.05
155963474,10,6,1332.4,222.066666666667
155964819,2,2,4.5,2.25
155993090,1,1,3.5,3.5
155997063,1,1,3.0,3.0
156002832,2,2,26.7,13.35
156021358,2,2,7.5,3.75
156039980,1,1,8.3,8.3
156071982,59,49,729.0,14.8775510204082
156079601,1,1,6.7,6.7
156090224,1,1,16.6,16.6
156145362,1,1,0.2,0.2
156150706,1,1,546.0,546.0
156156544,1,1,5.3,5.3
156202123,2,2,1.0,0.5
156270296,1,1,0.8,0.8
156271246,9,8,63.4,7.925
156274884,1,1,3.0,3.0
156286815,1,1,14.0,14.0
156297441,16,7,324.4,46.3428571428571
156303898,3,2,39.8,19.9
156312176,1,1,1.7,1.7
156321775,1,1,2.5,2.5
156343742,3,2,1061.2,530.6
156373246,1,1,0.7,0.7
156379077,30,25,459.8,18.392
156382881,1,1,0.4,0.4
156407138,3,3,122.1,40.7
156407373,34,26,709.5,27.2884615384615
156423928,1,1,5.6,5.6
156426681,18,13,271.0,20.8461538461538
156440750,5,4,29.4,7.35
156458299,1,1,0.8,0.8
156460514,3,2,68.6,34.3
156493428,1,1,3.5,3.5
156494774,2,1,2.5,2.5
156506614,1,1,3.7,3.7
156565178,132,61,458.0,7.50819672131148
156578722,1,1,45.0,45.0
156615447,51,35,1166.4,33.3257142857143
156617310,1,1,0.6,0.6
156619742,6,6,30.2,5.03333333333333
156639838,3,2,10.1,5.05
156669447,2,1,15.5,15.5
156675178,97,61,252.3,4.13606557377049
156689404,1,1,0.4,0.4
156733822,5,5,124.8,24.96
156742049,1,1,12.1,12.1
156748261,6,5,39.0,7.8
156763142,1,1,5.9,5.9
156778965,1,1,10.2,10.2
156787969,6,1,0.2,0.2
156799348,4,1,22.0,22.0
156818121,78,43,1163.2,27.0511627906977
156821142,7,0,0,0
156831526,4,2,36.5,18.25
156859477,1,1,87.0,87.0
156877824,1,0,0,0
156879739,30,24,2181.1,90.8791666666667
156896203,1,1,0.2,0.2
156904436,1,1,0.2,0.2
156941467,11,7,433.5,61.9285714285714
156946266,6,6,3485.4,580.9
156965566,9,5,510.3,102.06
157003504,1,1,1.0,1.0
157047851,1,1,9.9,9.9
157058673,21,6,176.5,29.4166666666667
157070205,1,1,6.2,6.2
157070584,1,1,0.5,0.5
157080495,32,22,272.6,12.3909090909091
157095466,12,3,660.6,220.2
157104680,1,1,1559.0,1559.0
157109900,1,1,150.0,150.0
157138238,1,1,33.0,33.0
157141574,1,1,136.0,136.0
157193017,14,3,99.7,33.2333333333333
157235483,32,11,733.5,66.6818181818182
157275758,22,20,541.1,27.055
157314597,6,4,2700.4,675.1
157333988,2,2,2290.3,1145.15
157338877,6,3,51.1,17.0333333333333
157341587,51,35,1136.7,32.4771428571429
157362930,1,1,2.0,2.0
157391838,19,12,825.8,68.8166666666667
157397663,1,1,0.9,0.9
157414627,1,1,14.1,14.1
157467012,1,1,28.0,28.0
157469247,21,13,144.1,11.0846153846154
157530604,7,6,130.2,21.7
157569705,6,1,141.0,141.0
157578481,1,0,0,0
157598403,1,1,1.3,1.3
157628719,1,1,1.5,1.5
157636450,157,6,2663.6,443.933333333333
157692363,5,2,622.3,311.15
157694162,1,1,2.0,2.0
157741885,1,1,1.0,1.0
157766388,16,1,505.0,505.0
157811997,9,7,389.7,55.6714285714286
157860100,1,1,7.6,7.6
157885152,1,1,725.0,725.0
157887709,1,1,13.4,13.4
157899431,12,9,242.6,26.9555555555556
157899889,1,1,0.2,0.2
157906181,1,1,0.1,0.1
157939385,1,1,0.2,0.2
158000494,1,0,0,0
158005818,1,1,1106.0,1106.0
158121917,3,3,1246.8,415.6
158136134,2,2,1463.0,731.5
158136791,40,8,1531.3,191.4125
158159336,13,11,22.2,2.01818181818182
158173228,16,10,726.9,72.69
158195187,1,1,0.3,0.3
158211774,1,1,120.0,120.0
158237531,1,1,6.7,6.7
158260880,1,1,15.8,15.8
158265363,1,1,0.6,0.6
158267574,1,1,5.8,5.8
158277459,18,8,617.2,77.15
158324196,7,4,1522.0,380.5
158333599,1,1,3.2,3.2
158363887,4,2,76.0,38.0
158383365,1,1,2.7,2.7
158429732,9,9,134.4,14.9333333333333
158447093,1,1,6.3,6.3
158469748,2,2,63.8,31.9
158476996,17,15,420.5,28.0333333333333
158481258,22,2,2312.0,1156.0
158481852,1,1,1.5,1.5
158495272,13,8,1410.1,176.2625
158496230,1,1,12.3,12.3
158510672,2,2,19.7,9.85
158561350,8,2,27.4,13.7
158576100,6,5,1266.1,253.22
158601180,3,2,205.1,102.55
158608850,37,28,380.3,13.5821428571429
158620881,6,6,119.4,19.9
158655503,8,6,58.8,9.8
158655873,1,1,6.9,6.9
158693714,1,1,2741.0,2741.0
158712831,1,1,1.9,1.9
158762452,1,1,1.5,1.5
158799099,1,1,37.0,37.0
158813353,1,1,0.6,0.6
158828239,4,2,241.5,120.75
158866144,1,1,10.9,10.9
158876958,1,1,0.2,0.2
158877899,9,6,1175.8,195.966666666667
158891314,6,5,70.0,14.0
158899877,1,1,8.2,8.2
158923194,1,1,6.2,6.2
158944454,10,7,97.4,13.9142857142857
158952821,2,0,0,0
158959728,1,1,3.7,3.7
158974308,20,17,742.1,43.6529411764706
159000186,1,1,11.1,11.1
159012617,1,1,1.2,1.2
159034250,1,1,61.0,61.0
159077305,33,16,1292.4,80.775
159086542,1,0,0,0
159114904,41,5,390.0,78.0
159129006,4,1,16.2,16.2
159139948,1,1,1.5,1.5
159149512,1,1,10.6,10.6
159150588,1,1,5.3,5.3
159152280,3,3,23.1,7.7
159158411,2,2,52.9,26.45
159190291,2,2,70.2,35.1
159211669,2,2,8.7,4.35
159248043,5,3,9.6,3.2
159277759,13,9,73.3,8.14444444444444
159279906,1,1,1.7,1.7
159283849,1,1,1.0,1.0
159364080,1,1,1.2,1.2
159365538,11,9,352.4,39.1555555555556
159371621,77,41,273.9,6.68048780487805
159374866,1,1,10.5,10.5
159377740,1,1,46.0,46.0
159386087,1,1,4.5,4.5
159389512,1,1,1.1,1.1
159398853,1,1,15.0,15.0
159411437,22,15,111.4,7.42666666666667
159416133,1,0,0,0
159424645,8,8,202.2,25.275
159428605,55,24,1411.8,58.825
159458198,4,2,143.6,71.8
159474046,1,1,3.7,3.7
159484357,27,22,413.9,18.8136363636364
159512099,1,0,0,0
159515274,1,0,0,0
159524722,10,6,58.5,9.75
159531216,2,2,18.0,9.0
159535257,5,3,64.2,21.4
159538705,1,0,0,0
159549486,1,0,0,0
159570497,2,0,0,0
159582514,1,0,0,0
159595237,3,3,156.8,52.2666666666667
159647844,1,0,0,0
159651274,1,0,0,0
159654421,2,0,0,0
159677499,18,15,223.9,14.9266666666667
159683231,1,1,1.4,1.4
159688146,8,3,7.0,2.33333333333333
159694986,1,0,0,0
159724167,1,1,2.5,2.5
159726428,6,4,75.7,18.925
159734412,5,4,47.3,11.825
159741914,1,0,0,0
159768153,1,0,0,0
159777976,1,1,9.3,9.3
159780220,1,0,0,0
159795622,1,0,0,0
159800136,170,118,1868.2,15.8322033898305
159812802,5,4,40.1,10.025
159814545,1,1,2.2,2.2
159835268,1,1,200.0,200.0
159835968,1,1,10.5,10.5
159841516,1,1,18.4,18.4
159842342,1,1,5.8,5.8
159844178,1,0,0,0
159850817,5,4,99.5,24.875
159852613,7,7,223.2,31.8857142857143
159853048,2,2,0.5,0.25
159865370,2,2,18.7,9.35
159867966,1,0,0,0
159888236,2,2,1.5,0.75
159922493,5,5,33.5,6.7
159936874,1,1,56.0,56.0
159946174,8,7,435.8,62.2571428571429
159956364,1,0,0,0
159960477,1,0,0,0
159966899,1,0,0,0
159983691,1,0,0,0
159994178,19,17,873.6,51.3882352941176
159995376,1,0,0,0
160029841,1,1,3.5,3.5
160036273,1,1,14.2,14.2
160042745,7,6,1044.0,174.0
160055758,2,2,10.9,5.45
160058529,1,1,7.2,7.2
160065494,1,1,114.0,114.0
160139917,1,1,1.4,1.4
160162882,8,3,1443.6,481.2
160264413,1,1,286.0,286.0
160288335,28,12,294.6,24.55
160288543,4,4,1583.0,395.75
160299889,23,16,427.8,26.7375
160310816,1,1,32.0,32.0
160364257,1,1,8.3,8.3
160373639,3,2,65.6,32.8
160427210,25,23,2826.2,122.878260869565
160430559,1,1,2.6,2.6
160433170,3,1,1.5,1.5
160453177,1,1,678.0,678.0
160461131,7,6,9.8,1.63333333333333
160469883,7,7,41.7,5.95714285714286
160550083,1,1,0.5,0.5
160598077,3,2,9.2,4.6
160601937,1,1,7.0,7.0
160620803,2,2,27.1,13.55
160640171,11,9,31.9,3.54444444444444
160649706,1,1,2.0,2.0
160653177,1,1,0.3,0.3
160673726,6,3,361.6,120.533333333333
160725611,2,2,9.3,4.65
160732832,4,0,0,0
160749747,5,2,3.0,1.5
160767652,12,6,353.9,58.9833333333333
160776422,1,1,0.6,0.6
160791508,6,4,64.2,16.05
160806303,1,1,0.2,0.2
160819372,1,1,8.4,8.4
160831523,1,1,1.2,1.2
160844169,1,1,274.0,274.0
160883669,37,28,1372.8,49.0285714285714
160887309,17,11,98.3,8.93636363636364
160922242,12,9,126.2,14.0222222222222
160928826,3,2,9.5,4.75
160937329,1,1,2.4,2.4
160965612,9,8,29.4,3.675
160993265,1,1,0.4,0.4
161007736,6,1,117.0,117.0
161013852,43,2,722.0,361.0
161046658,1,1,4.2,4.2
161062314,11,1,224.0,224.0
161063960,2,2,436.0,218.0
161076041,1,1,420.0,420.0
161084061,1,1,379.0,379.0
161084485,2,2,11.6,5.8
161085459,2,1,0.1,0.1
161085944,1,1,0.2,0.2
161103820,3,3,167.0,55.6666666666667
161117453,5,4,280.5,70.125
161118595,1,0,0,0
161139120,11,10,443.9,44.39
161140815,6,5,80.7,16.14
161186800,1,1,2.1,2.1
161211955,7,5,177.7,35.54
161220142,1,1,21.0,21.0
161234634,1,1,18.9,18.9
161240367,9,7,1181.9,168.842857142857
161241228,1,1,1691.0,1691.0
161248480,12,3,145.0,48.3333333333333
161275092,6,0,0,0
161309693,6,4,6.5,1.625
161338471,13,6,55.4,9.23333333333333
161339015,1,1,2.5,2.5
161361254,4,3,9.5,3.16666666666667
161366228,50,27,1263.8,46.8074074074074
161383225,5,4,33.2,8.3
161384593,30,26,434.2,16.7
161405419,5,2,8.6,4.3
161408431,1,1,4.6,4.6
161411713,1,1,60.0,60.0
161420779,1,1,2.1,2.1
161428298,1,1,0.2,0.2
161444156,4,3,2891.9,963.966666666667
161504500,1,1,0.3,0.3
161535358,1,1,0.7,0.7
161540905,1,0,0,0
161601485,1,1,0.4,0.4
161615012,1,1,2.8,2.8
161623464,38,24,620.6,25.8583333333333
161632348,1,1,1.4,1.4
161632739,4,4,130.5,32.625
161633525,1,1,0.8,0.8
161634552,1,1,2.4,2.4
161637382,1,1,14.0,14.0
161641723,1,1,369.0,369.0
161654643,1,1,4.8,4.8
161657866,3,3,475.5,158.5
161659407,29,24,398.4,16.6
161663718,8,8,1085.9,135.7375
161666011,1,1,0.4,0.4
161671285,1,1,1.3,1.3
161672514,1,1,14.1,14.1
161759944,15,13,46.6,3.58461538461538
161772384,39,5,1065.6,213.12
161777161,1,1,30.0,30.0
161811523,6,4,503.7,125.925
161816812,69,37,1766.1,47.7324324324324
161816929,1,1,3.6,3.6
161896440,44,24,587.6,24.4833333333333
161919513,2,2,26.6,13.3
161936923,2,0,0,0
161964288,1,1,4.0,4.0
161974027,2,2,14.1,7.05
161978121,1,0,0,0
161991221,68,43,533.6,12.4093023255814
162024985,1,1,2.7,2.7
162068651,6,6,100.0,16.6666666666667
162076421,16,13,1951.1,150.084615384615
162081645,34,28,886.8,31.6714285714286
162086115,1,1,1.1,1.1
162179350,1,1,0.2,0.2
162179898,1,1,0.7,0.7
162214363,31,15,1679.8,111.986666666667
162258000,1,1,0.8,0.8
162262069,1,1,0.3,0.3
162288536,99,62,2973.1,47.9532258064516
162298430,1,1,3.9,3.9
162319568,15,4,1308.0,327.0
162319690,8,2,2436.1,1218.05
162321309,2,2,32.6,16.3
162370266,6,5,20.4,4.08
162396225,1,1,1.2,1.2
162421622,35,25,985.7,39.428
162446312,1,0,0,0
162453723,29,19,601.4,31.6526315789474
162478997,1,1,4.2,4.2
162479816,1,1,35.0,35.0
162512492,2,2,54.8,27.4
162543176,9,6,55.3,9.21666666666667
162580876,3,1,11.0,11.0
162582760,1,1,0.4,0.4
162631416,1,1,1.2,1.2
162649407,8,5,427.6,85.52
162652854,1,1,87.0,87.0
162653477,1,1,3.4,3.4
162654590,1,1,13.2,13.2
162661783,1,1,1.2,1.2
162663266,1,1,3.7,3.7
162692942,1,1,0.9,0.9
162735255,1,1,16.8,16.8
162740609,15,10,10.1,1.01
162747179,4,2,1.4,0.7
162748673,4,3,160.2,53.4
162763644,1,1,88.0,88.0
162787304,1,1,36.0,36.0
162797154,1,1,2.1,2.1
162809784,7,4,348.8,87.2
162844395,1,1,0.5,0.5
162894140,4,4,1213.1,303.275
162894458,1,1,16.9,16.9
162894582,1,1,3.2,3.2
162962869,1,1,17.9,17.9
162985705,2,1,21.0,21.0
162999869,1,1,39.0,39.0
163001223,7,2,584.9,292.45
163027169,1,1,3.5,3.5
163043651,1,1,0.3,0.3
163073929,1,1,15.8,15.8
163086238,1,1,1.5,1.5
163114751,5,2,80.0,40.0
163137081,1,1,47.0,47.0
163140792,17,13,568.3,43.7153846153846
163158659,1,1,0.4,0.4
163160256,1,1,138.0,138.0
163162333,48,34,1540.8,45.3176470588235
163235405,2,1,469.0,469.0
163237086,2,2,65.0,32.5
163275488,1,1,33.0,33.0
163281091,18,14,186.5,13.3214285714286
163293998,1,1,0.7,0.7
163294758,2,2,34.4,17.2
163296745,1,1,0.2,0.2
163308692,12,1,1456.0,1456.0
163349712,1,1,0.9,0.9
163360656,1,1,0.3,0.3
163361275,5,4,204.2,51.05
163386409,1,1,0.3,0.3
163393202,4,2,25.4,12.7
163415496,6,5,79.8,15.96
163432200,67,58,2633.9,45.4120689655172
163495807,1,1,6.1,6.1
163533808,1,1,23.0,23.0
163558271,1,1,2.1,2.1
163577217,1,1,17.4,17.4
163617342,22,9,1754.3,194.922222222222
163662283,1,1,16.4,16.4
163669475,27,18,276.1,15.3388888888889
163671750,1,1,1.7,1.7
163681731,1,1,1.5,1.5
163681838,1,1,0.1,0.1
163690628,1,1,22.0,22.0
163712958,46,30,695.7,23.19
163754392,1,1,14.6,14.6
163769277,2,1,2.2,2.2
163783296,1,1,40.0,40.0
163789845,1,1,0.2,0.2
163801892,1,1,103.0,103.0
163813292,1,1,1.6,1.6
163815861,1,1,0.2,0.2
163861892,1,1,410.0,410.0
163867033,1,1,18.3,18.3
163874774,1,1,52.0,52.0
163896673,8,6,201.9,33.65
163922403,1,1,0.6,0.6
163924362,1,1,10.0,10.0
163930591,59,41,691.5,16.8658536585366
163961414,1,1,2.0,2.0
163968268,8,6,119.2,19.8666666666667
163972488,34,7,668.4,95.4857142857143
163988065,1,1,1.0,1.0
163995791,1,0,0,0
164010859,1,1,1.7,1.7
164035963,1,1,1.6,1.6
164047422,1,1,0.6,0.6
164059206,1,1,0.4,0.4
164097534,14,13,267.0,20.5384615384615
164107877,1,1,0.2,0.2
164183599,1,1,0.2,0.2
164196144,3,1,289.0,289.0
164259079,1,1,0.3,0.3
164271888,1,1,1266.0,1266.0
164275046,1,1,0.6,0.6
164296368,12,5,79.5,15.9
164313137,3,2,657.2,328.6
164318687,49,24,1215.2,50.6333333333333
164319839,1,1,1.4,1.4
164348218,1,1,1.7,1.7
164370352,2,1,11.3,11.3
164399809,1,1,201.0,201.0
164454723,2,2,4.2,2.1
164473026,1,1,1.4,1.4
164475918,51,32,536.8,16.775
164478205,1,1,2046.0,2046.0
164511211,60,44,1112.9,25.2931818181818
164543231,11,11,212.0,19.2727272727273
164561444,13,2,63.4,31.7
164583377,1,1,1076.0,1076.0
164591420,1,1,2.6,2.6
164608800,3,3,11.2,3.73333333333333
164611728,1,1,40.0,40.0
164629829,1,1,0.2,0.2
164633248,3,0,0,0
164643993,2,2,4468.9,2234.45
164662285,3,3,95.0,31.6666666666667
164663996,3,3,1010.6,336.866666666667
164695293,8,8,121.1,15.1375
164699741,1,1,9.2,9.2
164711200,1,1,0.8,0.8
164722578,1,1,7.1,7.1
164733781,1,1,35.0,35.0
164761364,21,14,354.6,25.3285714285714
164772402,1,1,0.7,0.7
164796966,1,1,15.0,15.0
164805863,11,9,21.2,2.35555555555556
164817484,1,0,0,0
164820245,48,16,160.8,10.05
164865114,1,1,17.0,17.0
164873736,2,2,23.0,11.5
164884340,1,1,75.0,75.0
164927653,1,1,0.2,0.2
164939568,1,1,4.1,4.1
164948794,1,1,546.0,546.0
164961511,5,1,154.0,154.0
165020079,1,1,9.4,9.4
165025638,1,1,0.5,0.5
165031107,1,1,9.2,9.2
